ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,Cooling Capacity (Btu/hr),Type,Reverse Cycle,Casement Window,Product Class,Variable Speed Compressor,Energy Efficiency Ratio (EER),Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Functionality,Connects Using,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier
2272318,Crosley,CACS24B2,,24000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1748,No,,,,06/25/2016,07/11/2016,"United States, Canada",ES_92264_CACS24B2_07132016095840_3920269
2309178,Crosley,CATS06A1,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,01/15/2018,01/15/2018,"United States, Canada",ES_92264_CATS06A1_01162018115315_3595951
2309179,Crosley,CATS08A1,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,01/15/2018,01/15/2018,"United States, Canada",ES_92264_CATS08A1_01162018120129_4089711
2309180,Crosley,CATS10A1,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,01/15/2018,01/15/2018,"United States, Canada",ES_92264_CATS10A1_01162018120143_4103542
2309181,Crosley,CATS12A1,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,01/15/2018,01/15/2018,"United States, Canada",ES_92264_CATS12A1_01162018120155_4115302
2309182,Crosley,CATS15A1,,15000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,953,No,,,,01/15/2018,01/15/2018,"United States, Canada",ES_92264_CATS15A1_01162018120207_4127486
2309183,Crosley,CATS18A2,,18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,01/15/2018,01/15/2018,"United States, Canada",ES_92264_CATS18A2_01162018120222_4142035
2309184,Crosley,CATS24A2,,24000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1748,No,,,,01/15/2018,01/15/2018,"United States, Canada",ES_92264_CATS24A2_01162018120234_4154474
2289126,Crosley,CTWMS10A1,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,01/21/2017,01/21/2017,"United States, Canada",ES_92264_CTWMS10A1_01232017084840_1320269
2289125,Crosley,CTWMS12A1,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,01/21/2017,01/21/2017,"United States, Canada",ES_92264_CTWMS12A1_01232017084852_1332941
2289128,Crosley,CTWMS12A2 (230V),,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,01/21/2017,01/21/2017,"United States, Canada",ES_92264_CTWMS12A2 (230V)_01232017084917_1357634
2286958,Daewoo,DWC-F0868FRLE,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,12/20/2016,12/22/2016,United States,ES_1108205_DWC-F0868FRLE_12262016114103_2463793
2286959,Daewoo,DWC-F1068FRLE,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,12/20/2016,12/22/2016,United States,ES_1108205_DWC-F1068FRLE_12262016114317_2597441
2308026,Danby,DAC060BHU*,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,12/18/2017,12/18/2017,"United States, Canada",ES_31682_DAC060BHU*_12192017125407_8047116
2333870,Danby,DAC060EB1*,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,,12.1,10,372,No,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC060EB1*_02192019113158_70211498
2333876,Danby,DAC060EB3*,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,,12.1,10,372,No,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC060EB3*_02192019113158_70211498
2333882,Danby,DAC060EB4*,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC060EB4*_02192019113158_70211498
2254421,Danby,DAC060EUB5*,",DAC060BBC*; DAC060BBU*; DAC060BEU*,; ,DAC060BFC*; DAC060BGU*,; ,DAC060EUB7*,",6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,12/15/2015,12/04/2015,"United States, Canada",ES_31682_DAC060EUB5*_12052015034918_7358355
2333878,Danby,DAC080B5*,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC080B5*_02192019113158_70211498
2308024,Danby,DAC080BHU*,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,12/18/2017,12/18/2017,"United States, Canada",ES_31682_DAC080BHU*_12192017125509_8109851
2333871,Danby,DAC080EB1*,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC080EB1*_02192019113158_70211498
2333877,Danby,DAC080EB3*,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC080EB3*_02192019113158_70211498
2333872,Danby,DAC080EB4*,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC080EB4*_02192019113158_70211498
2254427,Danby,DAC080EUB6*,",DAC080BBC*; DAC080BBU*; DAC080BEU*,; ,DAC080BEUWDB,; ,DAC080BFC*; DAC080BGU*,; ,DAC080ECB6*,; ,DAC080EUB7*,",8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,12/15/2015,12/04/2015,"United States, Canada",ES_31682_DAC080EUB6*_12052015034931_7371483
2333879,Danby,DAC100B5*,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,625,No,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC100B5*_02192019113158_70211498
2333873,Danby,DAC100EB1*,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,625,No,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC100EB1*_02192019113158_70211498
2254428,Danby,DAC100EUB4*,",DAC100BFC*; DAC100BGU*,; ,DAC100ECB4*,",10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,12/15/2015,12/04/2015,"United States, Canada",ES_31682_DAC100EUB4*_12052015034943_7383256
2333880,Danby,DAC120B5*,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,750,No,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC120B5*_02192019113158_70211498
2333874,Danby,DAC120EB1*,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,750,No,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC120EB1*_02192019113158_70211498
2333881,Danby,DAC120EB3*,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,750,No,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC120EB3*_02192019113158_70211498
2255160,Danby,DAC120EUB6*,",DAC120BEU*,; ,DAC120BEUWDB,; ,DAC120BFC*,; ,DAC120BGU*,; ,DAC120ECB6*,; ,DAC120EUB7*,",12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,12/15/2015,12/04/2015,"United States, Canada",ES_31682_DAC120EUB6*_12052015034955_7395202
2333875,Danby,DAC150EB2*,,15100,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,,11.8,10,960,No,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC150EB2*_02192019113158_70211498
2254422,Danby,DAC150EUB2*,",DAC150BBC*; DAC150BBU*,; ,DAC150BGU*,; ,DAC150ECB2*,",15000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,953,No,,,,12/15/2015,12/04/2015,"United States, Canada",ES_31682_DAC150EUB2*_12052015035007_7407001
2287350,Danby,DAC180BBU*,"Room Air Conditioner,DAC180BGU*,",18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,12/01/2016,12/28/2016,"United States, Canada",ES_31682_DAC180BBU*_12292016090202_2122213
2287351,Danby,DAC250BBU*,"Room Air Conditioner,DAC250BGU*,",25000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1820,No,,,,12/01/2016,12/28/2016,"United States, Canada",ES_31682_DAC250BBU*_12292016090214_2134746
2308029,Danby,DTAC080BAU*,,8000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,566,No,,,,12/18/2017,12/18/2017,"United States, Canada",ES_31682_DTAC080BAU*_12192017130713_8833557
2308028,Danby,DTAC120BAU*,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,12/18/2017,12/18/2017,"United States, Canada",ES_31682_DTAC120BAU*_12192017130313_8593346
2286462,Emerson,EARC10RE1,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,10/30/2016,12/16/2016,United States,ES_1138039_EARC10RE1_12192016123046_0646680
2286461,Emerson,EARC12RE1,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,10/30/2016,12/16/2016,United States,ES_1138039_EARC12RE1_12192016123059_0659401
2286464,Emerson,EARC6RE1,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,10/30/2016,12/16/2016,United States,ES_1138039_EARC6RE1_12192016123111_0671707
2286463,Emerson,EARC8RE1,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,10/30/2016,12/16/2016,United States,ES_1138039_EARC8RE1_12192016123123_0683689
2294276,Emerson Quiet Kool,EBTC08RE1,",EATC08RE1,",8000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,566,No,,,,04/12/2017,04/12/2017,"United States, Canada",ES_1138039_EBTC08RE1_04132017080901_0941722
2294275,Emerson Quiet Kool,EBTC10RE1,",EATC10RE1,",10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,04/12/2017,04/12/2017,"United States, Canada",ES_1138039_EBTC10RE1_04132017080923_0963695
2307229,Emerson Quiet Kool,EBTC10RE2,",EATC10RE2,",10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,12/04/2017,12/04/2017,United States,ES_1132648_EBTC10RE2_12042017115452_8492156
2294274,Emerson Quiet Kool,EBTC12RE1,",EATC12RE1,",12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,04/12/2017,04/12/2017,"United States, Canada",ES_1138039_EBTC12RE1_04132017080935_0975239
2307228,Emerson Quiet Kool,EBTC12RE2,",EATC12RE2,",12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,12/04/2017,12/04/2017,United States,ES_1132648_EBTC12RE2_12042017115512_8512685
2293320,Emerson Quiet Kool,E*RC10RE1,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,03/27/2017,03/27/2017,United States,ES_1138039_E*RC10RE1_03292017070658_1218927
2293319,Emerson Quiet Kool,E*RC12RE1,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,03/27/2017,03/27/2017,United States,ES_1138039_E*RC12RE1_03292017070710_1230541
2293318,Emerson Quiet Kool,E*RC15RE1,,15000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,953,No,,,,03/27/2017,03/27/2017,United States,ES_1138039_E*RC15RE1_03292017070723_1243911
2293317,Emerson Quiet Kool,E*RC18RE2,,18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,03/27/2017,03/27/2017,United States,ES_1138039_E*RC18RE2_03292017070737_1257587
2293316,Emerson Quiet Kool,E*RC22RE2,,22000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1602,No,,,,03/27/2017,03/27/2017,United States,ES_1138039_E*RC22RE2_03292017070753_1273851
2293315,Emerson Quiet Kool,E*RC24RE2,,24000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1748,No,,,,03/27/2017,03/27/2017,United States,ES_1138039_E*RC24RE2_03292017070805_1285673
2293314,Emerson Quiet Kool,E*RC6RE1,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,03/27/2017,03/27/2017,United States,ES_1138039_E*RC6RE1_03292017070818_1298279
2293321,Emerson Quiet Kool,E*RC8RE1,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,03/27/2017,03/27/2017,United States,ES_1138039_E*RC8RE1_03292017070830_1310051
2319033,Emerson Quiet Kool,E*RC8RSE1,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,04/25/2018,04/28/2018,United States,ES_1132648_E*RC8RSE1_04282018075740_2260853
2322117,Emerson Quiet Kool,E*TC08RE1T,,8000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,566,No,,,,07/03/2018,07/03/2018,United States,ES_1132648_E*TC08RE1T_07032018074455_3895493
2322118,Emerson Quiet Kool,E*TC10RE1T,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,07/03/2018,07/03/2018,United States,ES_1132648_E*TC10RE1T_07032018075054_4254452
2322119,Emerson Quiet Kool,E*TC12RE1T,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,07/03/2018,07/03/2018,United States,ES_1132648_E*TC12RE1T_07032018075827_4707367
2322120,Emerson Quiet Kool,E*TC12RE2T,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,07/03/2018,07/03/2018,United States,ES_1132648_E*TC12RE2T_07032018080216_4936465
2254410,Friedrich,CP06G10B,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,12/01/2015,12/03/2015,"United States, Canada",ES_31705_CP06G10B_12052015035026_7426136
2255618,Friedrich,CP08G10B,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,12/15/2015,12/29/2015,"United States, Canada",ES_31705_CP08G10B_12292015074921_5361962
2253961,Friedrich,CP10G10B,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,11/20/2015,11/25/2015,"United States, Canada",ES_31705_CP10G10B_11282015001814_9894258
2257818,Friedrich,CP12G10B,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,01/15/2016,02/03/2016,"United States, Canada",ES_31705_CP12G10B_02042016075006_2206357
2255619,Friedrich,CP15G10B,,15500,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,985,No,,,,12/15/2015,12/29/2015,"United States, Canada",ES_31705_CP15G10B_12292015074904_5344046
2257820,Friedrich,CP18G30B,,19000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1208,No,,,,01/30/2016,02/03/2016,"United States, Canada",ES_31705_CP18G30B_02042016075017_2217901
2285744,Friedrich,CP18G30B-A(208V),,18600,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1182,No,,,,12/20/2016,12/08/2016,"United States, Canada",ES_31705_CP18G30B-A(208V)_12092016070250_6970393
2285745,Friedrich,CP18G30B-A(230V),,19000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1208,No,,,,12/20/2016,12/08/2016,"United States, Canada",ES_31705_CP18G30B-A(230V)_12092016070308_6988940
2257819,Friedrich,CP24G30B,,24000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1748,No,,,,01/15/2016,02/03/2016,"United States, Canada",ES_31705_CP24G30B_02042016075029_2229363
2285746,Friedrich,CP24G30B-A(208V),,23500,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1711,No,,,,12/20/2016,12/08/2016,"United States, Canada",ES_31705_CP24G30B-A(208V)_12092016070331_7011398
2263646,GE,AJCQ12ACG**,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,04/08/2016,03/29/2016,United States,ES_1123206_AJCQ12ACG**_03292016111430_7467462
2263643,GE,AJCQ12DCG**,",AJCM12DCG**,",12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,04/08/2016,03/29/2016,United States,ES_1123206_AJCQ12DCG**_03292016103303_4502679
2334730,GE,PHC06LY*#,,6150,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,,11.5,5,401,Yes,,,Yes,03/12/2019,03/13/2019,United States,ES_1123206_PHC06LY*#_03122019145657_9805871
2334731,GE,PHC08LY*#,,8100,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,11.4,5,533,Yes,,,Yes,03/12/2019,03/13/2019,United States,ES_1123206_PHC08LY*#_03122019151550_6200982
2263815,GREE,GAC06AA-A3NRNB5D,,6600,Through the Wall,No,None,"7. Without reverse cycle, without louvered sides, and 6,000 to 7,999 Btu/h",,,11,10,450,No,,,,01/01/2019,04/05/2016,"United States, Canada",ES_1105164_GAC06AA-A3NRNB5D_04082016082547_3947480
2263814,GREE,GAC08AA-A3NRNB5D,"Room Air Conditioner,GAC08AA-A3NRNB6D,",8400,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,594,No,,,,01/01/2019,04/05/2016,"United States, Canada",ES_1105164_GAC08AA-A3NRNB5D_04082016082558_3958496
2307905,GREE,GAC08AD-A3NRNH2C,,8000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,566,No,,,,12/01/2017,12/15/2017,"United States, Canada",ES_1105164_GAC08AD-A3NRNH2C_12152017123102_1062723
2263813,GREE,GAC09AA-D3NRNB5D,,9400,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,665,No,,,,01/01/2019,04/05/2016,"United States, Canada",ES_1105164_GAC09AA-D3NRNB5D_04082016082607_3967945
2263812,GREE,GAC10AA-A3NRNB5D,"Room Air Conditioner,GAC10AA-A3NRNB6D,",10200,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,722,No,,,,01/01/2019,04/05/2016,"United States, Canada",ES_1105164_GAC10AA-A3NRNB5D_04082016082619_3979075
2263811,GREE,GAC10AA-D3NRNB5D,"Room Air Conditioner,GAC10AA-D3NRNB6D,",10100,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,715,No,,,,01/01/2019,04/05/2016,"United States, Canada",ES_1105164_GAC10AA-D3NRNB5D_04082016082643_4003728
2290656,GREE,GAC10AD-A3NRNB2B,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,01/01/2019,02/14/2017,"United States, Canada",ES_1105164_GAC10AD-A3NRNB2B_02152017035240_0760396
2307907,GREE,GAC10AD-A3NRNH2C,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,12/01/2017,12/15/2017,"United States, Canada",ES_1105164_GAC10AD-A3NRNH2C_12152017123126_1086237
2307913,GREE,GAC10AD-D3NRNH2C,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,12/01/2017,12/15/2017,"United States, Canada",ES_1105164_GAC10AD-D3NRNH2C_12152017123142_1102116
2263810,GREE,GAC12AA-A3NRNB5D,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.6,12,849,No,,,,01/01/2019,04/05/2016,"United States, Canada",ES_1105164_GAC12AA-A3NRNB5D_04082016082658_4018465
2263809,GREE,GAC12AA-D3NRNB5D,"Room Air Conditioner,GAC12AA-D3NRNB6D,",12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,01/01/2019,04/05/2016,"United States, Canada",ES_1105164_GAC12AA-D3NRNB5D_04082016082708_4028626
2307911,GREE,GAC12AD-A3NRNH2C,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,12/01/2017,12/15/2017,"United States, Canada",ES_1105164_GAC12AD-A3NRNH2C_12152017123158_1118435
2307909,GREE,GAC12AD-D3NRNH2C,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,12/01/2017,12/15/2017,"United States, Canada",ES_1105164_GAC12AD-D3NRNH2C_12152017123228_1148935
2253011,GREE,GJC05BK-A3NRNF2A,",GJC05BK-A3NRNC5A,; ,GJC05BK-A3NRND2A,",5200,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,,12.1,10,322,No,,,,01/01/2019,11/13/2015,"United States, Canada",ES_1105164_GJC05BK-A3NRNF2A_11132015091753_6273761
2297223,GREE,GJC05BK-A3NRNF2C,",GJC05BK-A3NRNC5C,; ,GJC05BK-A3NRND2C,; ,GJC05BK-A3NRNE2C,; ,GJC05BK-A3NRNH2A,",5200,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,,12.1,10,322,No,,,,01/01/2019,06/06/2017,"United States, Canada",ES_1105164_GJC05BK-A3NRNF2C_06072017072248_0168268
2272763,GREE,GJC05BK-A3NRNJ1A,,5100,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,,12.1,10,316,No,,,,01/01/2019,07/15/2016,"United States, Canada",ES_1105164_GJC05BK-A3NRNJ1A_07202016093052_7052784
2328322,GREE,GJC05BK-A6NRNH2A,,5200,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,,12.1,10,322,No,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC05BK-A6NRNH2A _10232018124440_70199136
2252891,GREE,GJC06BK-A3NRNE2L,",G16-6ESVWAC,; ,G17-6ESCWAC1,; ,GJC06BK-A3NRNC5L,; ,GJC06BK-A3NRND2L,; ,GJC06BK-A3NRNF2L,; ,GJC06BK-A3NRNH1M,",6050,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,375,No,,,,11/15/2015,11/11/2015,"United States, Canada",ES_1105164_GJC06BK-A3NRNE2L_11122015061945_9185424
2281409,GREE,GJC06BK-A3NRNF2P,",G17-6ESCWAC,; ,GJC06BK-A3NRNC5P,; ,GJC06BK-A3NRND2P,; ,GJC06BK-A3NRNE2P,; ,GJC06BK-A3NRNH1A,; ,GRR-E06VS-ESR4,",6050,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,375,No,,,,10/01/2016,10/13/2016,"United States, Canada",ES_1105164_GJC06BK-A3NRNF2P_10132016094601_1961089
2306339,GREE,GJC06BK-A3NRNH2P,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,11/01/2017,11/13/2017,"United States, Canada",ES_1105164_GJC06BK-A3NRNH2P_11132017124550_7150347
2272817,GREE,GJC06BK-A3NRNJ1L,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,01/01/2019,07/20/2016,"United States, Canada",ES_1105164_GJC06BK-A3NRNJ1L_07212016024311_8991343
2328323,GREE,GJC06BK-A6NRNH2A,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,,12.1,10,372,No,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC06BK-A6NRNH2A_10232018124440_70199136
2285747,Friedrich,CP24G30B-A(230V),,24000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1748,No,,,,12/20/2016,12/08/2016,"United States, Canada",ES_31705_CP24G30B-A(230V)_12092016070347_7027301
2335193,Friedrich,KCL24A30A,,24000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1748,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCL24A30A_03252019213103_9463426
